id_detalle_pedido,id_pizza,cantidad
5372,griega_p,1
5373,cuatro_quesos_m,1
5374,pepperoni_g,2
5375,pollo_cali_g,1
5376,mexicana_g,1
5377,pepperoni_g,1
5378,calabresa_m,1
5378,clasica_dlx_m,1
5378,cinco_quesos_g,1
5378,cuatro_quesos_g,1
5378,cuatro_quesos_m,1
5378,jardin_verde_p,1
5378,siciliana_m,1
5378,pollo_suroeste_g,1
5378,ital_picante_g,1
5378,supr_espinaca_g,1
5378,griega_exg,1
5379,pollo_tai_g,1
5380,clasica_dlx_g,1
5381,siciliana_m,1
5382,napolitana_p,1
5383,prsc_rucula_m,1
5384,gran_carne_p,1
5384,cuatro_quesos_g,1
5385,cinco_quesos_g,1
5386,gran_carne_p,1
5386,hawaiana_g,1
5386,pepperoni_m,1
5386,pepperoni_p,1
5386,supr_espinaca_g,1
5386,griega_m,1
5386,griega_exg,1
5387,pollo_cali_m,1
5387,soppressata_g,1
5388,clasica_dlx_p,1
5388,salami_peppr_p,1
5389,pollo_cali_g,1
5389,pollo_pesto_m,1
5389,ital_veggie_m,1
5389,espinaca_pesto_p,1
5390,hawaiana_p,1
5391,gran_carne_p,1
5391,clasica_dlx_g,1
5391,salami_peppr_m,1
5391,soppressata_p,1
5392,capocollo_ital_m,1
5393,pollo_suroeste_p,1
5394,clasica_dlx_m,1
5394,mediterranea_p,1
5394,veg_veg_p,1
5395,clasica_dlx_m,1
5396,hawaiana_p,1
5396,pollo_suroeste_m,1
5397,cinco_quesos_g,1
5397,pepperoni_p,1
5397,ital_picante_g,1
5397,pollo_tai_g,1
5398,pepperoni_g,1
5398,siciliana_g,1
5398,ital_picante_g,1
5399,mexicana_g,1
5399,pep_msh_pep_p,1
5399,prsc_rucula_m,1
5399,pollo_suroeste_g,1
5400,jardin_verde_m,1
5400,pollo_suroeste_p,1
5401,soppressata_m,1
5402,ital_picante_g,1
5403,clasica_dlx_p,1
5403,griega_m,1
5404,pollo_tai_m,1
5405,calabresa_g,1
5405,napolitana_p,1
5405,supr_espinaca_m,1
5405,griega_p,1
5406,siciliana_m,1
5407,pollo_alfredo_m,1
5408,pollo_pesto_g,1
5408,capocollo_ital_p,1
5409,napolitana_p,1
5409,veg_veg_p,1
5410,hawaiana_m,1
5411,soppressata_p,1
5412,pollo_alfredo_m,1
5413,napolitana_p,2
5414,capocollo_ital_p,1
5414,veg_veg_m,1
5415,siciliana_g,1
5415,supr_espinaca_g,1
5416,napolitana_g,1
5417,pollo_suroeste_g,1
5417,supr_espinaca_p,1
5418,pollo_suroeste_g,1
5419,cinco_quesos_g,1
5419,espinaca_pesto_p,1
5420,napolitana_m,1
5420,siciliana_g,1
5420,pollo_suroeste_g,1
5421,espinaca_pesto_p,1
5422,jardin_verde_p,1
5422,pollo_suroeste_g,1
5423,cuatro_quesos_g,1
5423,prsc_rucula_m,1
5423,siciliana_m,1
5424,cuatro_quesos_m,1
5424,salami_peppr_g,1
5425,pollo_suroeste_p,1
5426,capocollo_ital_g,1
5426,ital_veggie_m,1
5426,espinaca_feta_p,1
5427,cinco_quesos_g,1
5427,pep_msh_pep_p,1
5428,hawaiana_g,1
5429,cinco_quesos_g,1
5429,prsc_rucula_m,1
5429,veg_veg_p,1
5430,veg_veg_m,1
5431,hawaiana_g,1
5431,supr_italiana_m,1
5431,pepperoni_p,1
5431,soppressata_g,1
5432,jardin_verde_p,1
5432,espinaca_pesto_p,1
5433,pollo_bbq_m,1
5434,supr_italiana_g,1
5435,pollo_bbq_m,1
5435,pollo_alfredo_p,1
5435,supr_espinaca_p,1
5436,clasica_dlx_p,1
5437,cinco_quesos_g,1
5438,hawaiana_m,1
5439,cuatro_quesos_m,1
5439,supr_italiana_g,1
5439,ital_picante_p,1
5440,supr_italiana_g,1
5441,pollo_bbq_g,2
5441,pollo_cali_g,1
5441,pollo_pesto_p,1
5441,clasica_dlx_p,1
5441,hawaiana_m,1
5441,hawaiana_p,1
5441,supr_italiana_g,2
5441,salami_peppr_g,1
5441,prsc_rucula_g,1
5441,espinaca_feta_m,1
5441,griega_exg,1
5442,pollo_tai_g,1
5443,cinco_quesos_g,1
5444,napolitana_m,1
5445,pollo_suroeste_g,1
5446,ital_picante_g,1
5446,pollo_tai_g,1
5447,capocollo_ital_g,1
5447,salami_peppr_g,1
5448,pollo_bbq_m,1
5448,hawaiana_g,1
5448,mexicana_m,1
5449,salami_peppr_m,1
5449,supr_espinaca_g,1
5450,gran_carne_p,1
5450,pollo_alfredo_m,1
5450,cuatro_quesos_g,1
5450,espinaca_feta_p,1
5451,pollo_cali_p,1
5451,hawaiana_p,1
5451,napolitana_m,1
5452,brie_carre_p,1
5452,calabresa_g,1
5452,pollo_pesto_m,1
5452,cuatro_quesos_g,1
5452,jardin_verde_p,1
5452,hawaiana_p,1
5452,pepperoni_g,1
5452,prsc_rucula_m,2
5452,prsc_rucula_p,1
5452,pollo_suroeste_g,2
5452,pollo_suroeste_p,1
5452,griega_exg,2
5453,pollo_alfredo_m,1
5454,pollo_alfredo_g,1
5455,brie_carre_p,1
5456,hawaiana_m,1
5457,jardin_verde_p,1
5457,ital_veggie_p,1
5458,pollo_tai_p,1
5459,pollo_bbq_g,1
5459,calabresa_m,1
5459,clasica_dlx_g,1
5459,ital_veggie_g,1
5460,pollo_bbq_m,1
5461,pollo_cali_g,1
5461,pollo_cali_m,1
5461,pollo_alfredo_m,1
5461,pep_msh_pep_g,1
5462,supr_italiana_p,1
5462,pepperoni_p,1
5463,mexicana_g,1
5463,griega_exg,1
5464,griega_exg,1
5465,cuatro_quesos_g,1
5465,hawaiana_g,1
5465,siciliana_p,1
5466,pollo_bbq_m,1
5466,pollo_alfredo_m,1
5466,cuatro_quesos_g,1
5466,pep_msh_pep_m,1
5467,clasica_dlx_p,1
5467,napolitana_p,1
5467,soppressata_p,1
5468,cuatro_quesos_g,1
5468,ital_picante_m,1
5469,calabresa_m,1
5469,ital_veggie_m,1
5469,griega_p,1
5470,gran_carne_p,1
5470,supr_italiana_g,1
5470,ital_veggie_m,1
5470,veg_veg_m,1
5471,cinco_quesos_g,1
5471,espinaca_feta_p,1
5472,siciliana_m,1
5472,pollo_suroeste_g,1
5473,cuatro_quesos_g,1
5473,capocollo_ital_g,1
5473,espinaca_feta_p,1
5473,griega_exg,1
5474,supr_italiana_m,1
5475,ital_veggie_m,1
5476,prsc_rucula_g,1
5477,pollo_cali_p,1
5477,hawaiana_g,1
5477,supr_espinaca_p,1
5477,pollo_tai_g,1
5478,cuatro_quesos_g,2
5479,pollo_bbq_m,1
5479,pollo_cali_m,1
5479,pollo_pesto_p,1
5480,gran_carne_p,1
5481,pollo_bbq_p,1
5481,pollo_cali_m,1
5481,napolitana_p,1
5481,salami_peppr_g,1
5482,clasica_dlx_m,1
5482,salami_peppr_p,1
5482,griega_exg,1
5483,pollo_pesto_p,1
5483,griega_g,1
5484,pollo_pesto_g,1
5484,clasica_dlx_p,1
5484,cinco_quesos_g,1
5485,jardin_verde_m,1
5485,hawaiana_p,1
5486,capocollo_ital_g,1
5486,pollo_suroeste_g,1
5487,calabresa_m,1
5487,clasica_dlx_p,1
5487,mediterranea_g,1
5487,espinaca_feta_m,1
5488,soppressata_g,1
5488,pollo_tai_g,1
5489,pollo_cali_m,1
5490,pollo_tai_g,1
5491,hawaiana_g,1
5492,pep_msh_pep_g,1
5492,pep_msh_pep_m,1
5493,pepperoni_p,1
5494,pollo_cali_p,1
5494,napolitana_g,1
5495,pollo_suroeste_g,1
5496,capocollo_ital_p,1
5497,ital_picante_p,1
5498,gran_carne_p,1
5498,pep_msh_pep_g,1
5499,salami_peppr_g,1
5500,calabresa_m,1
5500,jardin_verde_m,1
5500,capocollo_ital_g,1
5500,espinaca_feta_m,1
5501,hawaiana_p,1
5502,hawaiana_m,1
5503,gran_carne_p,1
5503,calabresa_m,1
5503,ital_picante_g,1
5504,supr_italiana_m,1
5505,brie_carre_p,1
5506,prsc_rucula_m,1
5507,cinco_quesos_g,1
5508,clasica_dlx_m,1
5508,cuatro_quesos_m,1
5508,capocollo_ital_p,1
5509,pep_msh_pep_g,1
5510,griega_g,1
5511,pollo_tai_m,1
5512,gran_carne_p,1
5512,capocollo_ital_m,1
5512,supr_italiana_g,1
5512,mediterranea_p,1
5512,salami_peppr_p,1
5513,clasica_dlx_m,1
5513,clasica_dlx_p,1
5513,cinco_quesos_g,1
5513,jardin_verde_p,1
5513,mediterranea_p,1
5513,napolitana_m,1
5513,pep_msh_pep_g,1
5513,prsc_rucula_g,1
5513,soppressata_g,1
5513,pollo_suroeste_m,1
5513,supr_espinaca_p,1
5513,pollo_tai_m,1
5513,veg_veg_m,1
5513,veg_veg_p,1
5514,salami_peppr_m,1
5515,pollo_cali_g,1
5515,hawaiana_p,1
5515,griega_g,1
5516,capocollo_ital_g,1
5516,pepperoni_g,1
5516,pollo_tai_p,1
5517,gran_carne_p,1
5518,gran_carne_p,1
5518,hawaiana_m,1
5519,griega_exg,1
5520,supr_italiana_g,1
5520,ital_picante_g,1
5521,pollo_suroeste_m,1
5522,ital_picante_m,1
5523,pep_msh_pep_m,1
5524,gran_carne_p,1
5524,pollo_cali_g,1
5524,hawaiana_g,1
5524,hawaiana_m,1
5524,mediterranea_g,1
5524,siciliana_m,1
5524,pollo_tai_g,1
5524,pollo_tai_p,1
5524,veg_veg_m,1
5525,brie_carre_p,1
5525,supr_italiana_m,1
5526,pollo_alfredo_m,1
5526,clasica_dlx_p,1
5526,espinaca_feta_m,1
5526,veg_veg_p,1
5527,calabresa_m,1
5527,clasica_dlx_p,1
5527,mediterranea_p,1
5527,prsc_rucula_m,1
5528,soppressata_m,1
5529,soppressata_m,1
5530,griega_p,1
5531,pollo_bbq_g,1
5532,capocollo_ital_m,1
5532,salami_peppr_m,1
5532,supr_espinaca_m,1
5532,pollo_tai_p,1
5533,mediterranea_m,1
5534,pollo_cali_g,1
5534,ital_picante_g,1
5535,pollo_bbq_p,1
5535,ital_veggie_m,1
5536,pep_msh_pep_m,1
5537,clasica_dlx_p,1
5538,napolitana_p,1
5538,veg_veg_p,1
5539,pollo_bbq_m,1
5539,soppressata_g,1
5540,pollo_cali_g,1
5540,cinco_quesos_g,1
5540,supr_espinaca_g,1
5540,pollo_tai_g,1
5541,prsc_rucula_p,1
5541,soppressata_g,1
5541,pollo_suroeste_p,1
5542,supr_italiana_g,1
5542,napolitana_p,1
5542,pepperoni_m,1
5542,veg_veg_g,1
5543,pollo_bbq_g,1
5543,prsc_rucula_m,1
5543,siciliana_g,1
5544,cuatro_quesos_g,1
5544,pepperoni_p,1
5544,espinaca_feta_m,1
5544,griega_exg,1
5545,griega_exg,1
5546,clasica_dlx_p,1
5546,pepperoni_m,1
5546,salami_peppr_p,1
5546,espinaca_feta_m,1
5547,calabresa_m,1
5547,pollo_tai_m,1
5548,hawaiana_g,1
5548,siciliana_g,1
5548,siciliana_m,1
5548,pollo_tai_g,1
5549,salami_peppr_g,1
5550,veg_veg_m,1
5551,siciliana_g,1
5551,ital_picante_m,1
5552,ital_veggie_g,1
5552,pep_msh_pep_p,1
5553,pollo_cali_m,1
5554,clasica_dlx_p,1
5554,hawaiana_g,2
5554,hawaiana_p,1
5555,clasica_dlx_m,1
5555,cuatro_quesos_g,1
5555,jardin_verde_p,1
5556,capocollo_ital_g,1
5556,pep_msh_pep_m,1
5557,pollo_cali_g,1
5557,napolitana_g,1
5558,pollo_bbq_m,1
5558,hawaiana_m,1
5558,pollo_tai_g,1
5559,siciliana_p,1
5559,pollo_suroeste_p,1
5560,cinco_quesos_g,1
5560,capocollo_ital_g,1
5560,ital_veggie_m,1
5560,soppressata_p,1
5561,hawaiana_m,1
5561,soppressata_m,1
5562,pollo_bbq_m,1
5562,pollo_pesto_g,1
5562,pepperoni_p,1
5562,pollo_tai_g,1
5563,gran_carne_p,1
5564,calabresa_m,1
5564,capocollo_ital_m,1
5564,napolitana_g,1
5565,pollo_bbq_m,1
5566,clasica_dlx_m,1
5566,capocollo_ital_p,1
5566,pep_msh_pep_p,1
5566,griega_p,1
5567,ital_picante_g,1
5568,clasica_dlx_p,1
5569,pep_msh_pep_p,1
5570,ital_picante_m,1
5571,pollo_tai_g,1
5572,napolitana_g,1
5572,pollo_suroeste_m,1
5572,griega_exg,1
5572,veg_veg_m,1
5573,pollo_suroeste_g,1
5573,griega_p,1
5574,hawaiana_p,1
5574,soppressata_m,1
5575,soppressata_p,1
5575,pollo_suroeste_g,1
5576,capocollo_ital_p,1
5576,espinaca_feta_p,1
5577,pollo_pesto_p,1
5577,mexicana_g,1
5577,veg_veg_m,1
5578,ital_picante_p,1
5579,pollo_bbq_m,1
5579,pollo_cali_m,1
5579,clasica_dlx_p,1
5579,cuatro_quesos_g,1
5579,jardin_verde_p,1
5579,hawaiana_p,1
5579,supr_italiana_g,1
5579,supr_italiana_m,1
5579,ital_veggie_m,1
5579,pep_msh_pep_g,1
5579,pollo_suroeste_g,2
5579,espinaca_pesto_p,1
5579,espinaca_feta_m,1
5579,pollo_tai_p,1
5580,gran_carne_p,2
5580,pollo_cali_p,2
5580,napolitana_g,1
5580,prsc_rucula_p,1
5580,siciliana_m,1
5580,ital_picante_g,2
5580,veg_veg_p,1
5581,supr_italiana_m,2
5581,ital_picante_g,1
5582,cinco_quesos_g,1
5582,hawaiana_p,1
5583,salami_peppr_g,1
5584,griega_m,1
5585,pep_msh_pep_m,1
5585,pepperoni_m,1
5585,pollo_tai_g,1
5586,pollo_cali_p,1
5586,ital_veggie_p,1
5586,mexicana_m,1
5586,ital_picante_g,1
5587,clasica_dlx_p,1
5587,hawaiana_p,1
5587,supr_espinaca_m,1
5588,griega_g,1
5588,veg_veg_g,1
5589,hawaiana_m,1
5590,espinaca_feta_g,1
5590,veg_veg_p,1
5591,pepperoni_p,1
5592,soppressata_p,1
5593,pollo_suroeste_p,1
5593,supr_espinaca_g,1
5594,supr_italiana_m,1
5594,napolitana_p,1
5595,salami_peppr_g,1
5595,pollo_tai_g,1
5596,gran_carne_p,1
5596,mediterranea_g,1
5597,cinco_quesos_g,1
5597,pepperoni_m,1
5597,siciliana_m,1
5597,pollo_tai_g,1
5598,mexicana_g,1
5598,ital_picante_g,1
5598,espinaca_feta_m,1
5599,hawaiana_m,1
5599,ital_picante_g,1
5600,clasica_dlx_p,1
5600,supr_italiana_p,1
5601,clasica_dlx_m,1
5601,cuatro_quesos_m,1
5601,pollo_tai_g,2
5602,capocollo_ital_g,1
5603,pollo_bbq_p,1
5603,mediterranea_p,1
5603,pollo_tai_g,2
5604,siciliana_g,1
5605,jardin_verde_p,1
5605,capocollo_ital_m,1
5606,pollo_cali_m,1
5607,hawaiana_p,1
5607,prsc_rucula_g,1
5607,espinaca_feta_m,1
5607,supr_espinaca_p,1
5608,clasica_dlx_m,1
5608,salami_peppr_g,1
5608,supr_espinaca_m,1
5608,griega_exg,1
5609,brie_carre_p,1
5609,hawaiana_g,1
5609,pep_msh_pep_p,1
5609,veg_veg_m,1
5610,pollo_alfredo_m,1
5611,hawaiana_g,1
5611,napolitana_g,1
5612,calabresa_m,1
5612,griega_m,1
5612,veg_veg_m,1
5613,gran_carne_p,1
5613,hawaiana_g,1
5613,capocollo_ital_g,1
5613,supr_espinaca_m,1
5614,pollo_cali_m,1
5614,pepperoni_g,1
5615,mediterranea_m,1
5615,prsc_rucula_g,1
5615,siciliana_p,1
5615,pollo_tai_g,1
5616,pollo_bbq_g,1
5617,pollo_suroeste_m,1
5618,pollo_cali_g,1
5618,clasica_dlx_m,1
5618,supr_espinaca_m,1
5619,ital_veggie_p,1
5619,mexicana_g,1
5619,pep_msh_pep_p,1
5620,clasica_dlx_p,1
5620,capocollo_ital_m,1
5620,siciliana_g,1
5620,pollo_tai_m,1
5621,calabresa_p,1
5621,capocollo_ital_m,1
5621,supr_italiana_g,1
5622,pepperoni_m,1
5622,espinaca_pesto_m,1
5623,napolitana_p,1
5623,pollo_suroeste_g,1
5624,pollo_pesto_g,1
5625,pollo_alfredo_m,1
5625,mediterranea_m,1
5626,pepperoni_g,1
5626,pollo_suroeste_g,1
5627,napolitana_m,1
5627,pollo_tai_m,1
5628,cinco_quesos_g,1
5628,pepperoni_m,1
5629,cuatro_quesos_g,1
5629,pep_msh_pep_m,1
5629,prsc_rucula_p,2
5630,siciliana_m,1
5630,espinaca_feta_p,1
5631,pollo_tai_g,1
5632,calabresa_p,1
5633,soppressata_g,1
5634,brie_carre_p,1
5634,cuatro_quesos_m,1
5634,ital_veggie_m,1
5634,pepperoni_g,1
5634,soppressata_g,1
5634,pollo_tai_g,1
5635,supr_espinaca_p,1
5636,napolitana_p,1
5637,brie_carre_p,1
5637,pollo_pesto_p,1
5637,hawaiana_m,1
5638,pollo_suroeste_m,1
5638,ital_picante_g,1
5638,pollo_tai_g,1
5639,pollo_bbq_g,1
5639,pollo_bbq_m,1
5639,gran_carne_p,1
5639,cuatro_quesos_g,1
5639,capocollo_ital_m,1
5639,supr_italiana_m,1
5639,siciliana_p,2
5639,pollo_suroeste_g,1
5640,pollo_bbq_m,1
5640,pollo_pesto_p,1
5641,pollo_cali_g,1
5642,pepperoni_p,1
5643,clasica_dlx_p,1
5643,cuatro_quesos_g,1
5643,salami_peppr_g,1
5644,pollo_bbq_m,1
5644,pollo_bbq_p,1
5644,pep_msh_pep_g,1
5644,veg_veg_p,1
5645,pollo_alfredo_m,1
5645,pollo_suroeste_g,1
5645,ital_picante_g,1
5646,capocollo_ital_g,1
5646,napolitana_m,1
5646,pepperoni_m,1
5646,veg_veg_p,1
5647,gran_carne_p,1
5647,pollo_cali_m,1
5647,cinco_quesos_g,1
5647,pollo_tai_g,1
5648,calabresa_m,1
5648,cuatro_quesos_g,1
5648,pollo_suroeste_g,1
5649,gran_carne_p,1
5649,prsc_rucula_m,1
5650,pollo_suroeste_g,1
5650,espinaca_feta_p,1
5651,pollo_bbq_m,1
5651,pollo_cali_p,1
5651,mexicana_g,1
5651,pepperoni_m,1
5652,supr_italiana_p,1
5653,pollo_bbq_m,1
5653,capocollo_ital_g,1
5654,napolitana_p,1
5655,supr_espinaca_g,1
5656,napolitana_p,1
5656,pepperoni_p,1
5656,salami_peppr_m,1
5657,pollo_bbq_m,1
5657,hawaiana_g,1
5657,capocollo_ital_g,1
5658,clasica_dlx_p,1
5659,pollo_suroeste_m,1
5659,pollo_tai_g,1
5660,espinaca_feta_m,1
5661,napolitana_p,1
5662,griega_m,1
5663,clasica_dlx_m,1
5664,prsc_rucula_g,1
5664,soppressata_g,1
5665,pollo_bbq_p,1
5665,hawaiana_p,1
5665,capocollo_ital_p,1
5665,salami_peppr_g,1
5666,supr_italiana_g,1
5666,prsc_rucula_g,1
5666,espinaca_feta_p,1
5666,pollo_tai_g,1
5667,gran_carne_p,1
5667,cinco_quesos_g,1
5668,cuatro_quesos_g,1
5668,supr_italiana_m,1
5668,mediterranea_m,1
5668,prsc_rucula_m,1
5669,mexicana_m,1
5669,pollo_suroeste_p,1
5669,pollo_tai_g,1
5670,calabresa_g,1
5670,hawaiana_p,1
5670,capocollo_ital_m,1
5671,pollo_alfredo_m,1
5671,ital_picante_p,1
5672,pollo_cali_g,1
5672,clasica_dlx_m,1
5672,prsc_rucula_m,1
5673,jardin_verde_m,1
5674,clasica_dlx_p,1
5674,mexicana_m,1
5674,siciliana_p,1
5675,pep_msh_pep_g,1
5676,capocollo_ital_m,1
5677,ital_veggie_m,1
5677,pep_msh_pep_p,1
5677,pollo_suroeste_g,1
5678,supr_espinaca_p,1
5679,veg_veg_g,1
5680,clasica_dlx_p,1
5680,soppressata_g,1
5681,cinco_quesos_g,1
5682,pollo_tai_g,1
5683,supr_italiana_g,1
5684,pollo_cali_p,1
5684,espinaca_feta_m,1
5685,pollo_cali_m,1
5686,supr_italiana_m,2
5687,siciliana_g,1
5687,soppressata_m,1
5687,veg_veg_p,1
5688,pollo_bbq_m,1
5689,pollo_bbq_p,1
5689,capocollo_ital_m,1
5689,ital_veggie_p,2
5689,mexicana_g,2
5689,pep_msh_pep_g,1
5689,pepperoni_m,1
5689,salami_peppr_g,1
5689,prsc_rucula_m,1
5689,siciliana_g,1
5690,siciliana_m,1
5691,clasica_dlx_g,1
5691,capocollo_ital_g,1
5692,hawaiana_m,1
5693,pepperoni_m,1
5693,pepperoni_p,1
5694,supr_italiana_m,1
5695,pollo_cali_m,1
5695,cinco_quesos_g,1
5695,veg_veg_m,1
5696,gran_carne_p,1
5696,pep_msh_pep_p,1
5696,pollo_tai_g,2
5697,mediterranea_m,1
5697,napolitana_m,1
5697,ital_picante_g,1
5698,hawaiana_p,1
5698,pep_msh_pep_p,1
5699,pollo_bbq_m,1
5699,mediterranea_m,1
5699,soppressata_g,1
5700,clasica_dlx_m,1
5700,hawaiana_g,1
5700,pep_msh_pep_m,1
5700,siciliana_p,1
5700,griega_p,1
5700,griega_exg,1
5700,veg_veg_g,1
5700,veg_veg_m,1
5701,pollo_tai_g,1
5701,pollo_tai_p,1
5702,pollo_cali_g,1
5702,clasica_dlx_p,1
5702,soppressata_g,1
5703,siciliana_m,1
5704,calabresa_m,1
5705,mediterranea_m,1
5706,calabresa_g,1
5706,ital_picante_g,1
5707,pollo_cali_m,1
5707,pollo_alfredo_m,1
5707,salami_peppr_p,1
5707,griega_exg,1
5708,pepperoni_m,1
5709,hawaiana_m,1
5709,supr_italiana_g,1
5709,supr_italiana_m,1
5709,napolitana_p,1
5710,pollo_alfredo_p,1
5710,pepperoni_p,1
5710,siciliana_m,1
5710,supr_espinaca_p,1
5711,pollo_pesto_g,1
5711,supr_italiana_p,1
5711,ital_picante_m,1
5711,griega_exg,1
5712,pollo_cali_m,1
5712,prsc_rucula_m,1
5713,hawaiana_p,1
5713,supr_italiana_g,1
5714,pollo_tai_g,1
5714,griega_exg,1
5715,pollo_bbq_m,1
5715,pollo_cali_m,1
5715,mexicana_m,1
5715,ital_picante_m,1
5716,cuatro_quesos_m,1
5716,pollo_suroeste_p,1
5716,griega_g,1
5717,calabresa_g,1
5717,pollo_cali_g,1
5717,mediterranea_g,1
5718,jardin_verde_p,1
5719,pollo_alfredo_g,1
5719,pollo_suroeste_p,1
5719,ital_picante_p,1
5719,supr_espinaca_g,1
5720,prsc_rucula_m,1
5720,pollo_suroeste_g,1
5720,pollo_tai_g,1
5721,pollo_bbq_p,1
5721,hawaiana_g,1
5722,pepperoni_m,1
5722,siciliana_p,1
5722,pollo_suroeste_p,1
5722,griega_m,1
5723,griega_exg,1
5724,pollo_cali_g,1
5724,jardin_verde_g,1
5724,espinaca_feta_g,1
5724,espinaca_feta_p,1
5725,pollo_cali_g,1
5725,hawaiana_p,1
5726,pollo_alfredo_g,1
5727,cinco_quesos_g,1
5727,hawaiana_g,1
5727,mexicana_g,1
5728,gran_carne_p,1
5728,cuatro_quesos_m,1
5728,mexicana_p,1
5728,prsc_rucula_m,1
5729,gran_carne_p,1
5729,jardin_verde_m,1
5730,calabresa_m,1
5730,supr_italiana_m,1
5731,jardin_verde_m,1
5731,ital_veggie_g,1
5731,ital_veggie_m,1
5732,supr_italiana_g,1
5732,mexicana_g,1
5732,veg_veg_m,1
5733,pollo_alfredo_m,1
5733,clasica_dlx_p,1
5734,cinco_quesos_g,1
5734,mediterranea_g,1
5734,pep_msh_pep_m,1
5735,pollo_bbq_g,1
5735,ital_veggie_m,1
5735,pepperoni_m,1
5736,pollo_bbq_m,1
5736,pollo_bbq_p,1
5736,supr_espinaca_p,1
5736,veg_veg_p,1
5737,brie_carre_p,1
5737,napolitana_g,1
5737,salami_peppr_m,1
5738,gran_carne_p,1
5738,pollo_alfredo_m,1
5738,cuatro_quesos_g,1
5738,mexicana_m,1
5739,clasica_dlx_g,1
5740,pollo_bbq_g,1
5741,prsc_rucula_p,1
5742,espinaca_feta_m,1
5743,jardin_verde_p,1
5744,pollo_cali_m,1
5745,gran_carne_p,1
5745,pollo_pesto_p,1
5745,hawaiana_m,1
5745,capocollo_ital_g,1
5745,napolitana_p,1
5745,pepperoni_m,1
5745,siciliana_g,1
5745,ital_picante_p,2
5745,espinaca_feta_m,1
5745,pollo_tai_g,1
5745,griega_m,1
5745,veg_veg_m,1
5746,hawaiana_m,1
5746,mexicana_g,1
5747,siciliana_p,1
5747,soppressata_m,1
5748,calabresa_m,1
5749,clasica_dlx_p,1
5749,cinco_quesos_g,1
5749,mexicana_m,1
5749,pollo_tai_m,1
5750,pollo_bbq_g,1
5750,clasica_dlx_p,1
5750,cuatro_quesos_g,1
5751,gran_carne_p,1
5751,mexicana_m,1
5752,pollo_bbq_g,1
5752,capocollo_ital_g,1
5752,siciliana_m,1
5752,pollo_suroeste_g,1
5752,espinaca_feta_m,1
5753,gran_carne_p,1
5753,capocollo_ital_g,1
5753,prsc_rucula_m,1
5753,veg_veg_p,1
5754,calabresa_m,1
5754,supr_italiana_g,1
5754,pepperoni_m,1
5755,gran_carne_p,1
5755,pollo_suroeste_g,1
5756,jardin_verde_p,1
5757,hawaiana_g,1
5757,pepperoni_m,1
5758,cuatro_quesos_g,1
5758,hawaiana_p,1
5758,pepperoni_m,1
5758,pollo_suroeste_g,1
5759,espinaca_feta_m,1
5760,pollo_cali_g,1
5760,capocollo_ital_g,2
5760,pepperoni_m,1
5761,pollo_bbq_g,1
5761,prsc_rucula_p,1
5761,griega_p,1
5762,pollo_pesto_g,1
5762,supr_espinaca_p,1
5763,gran_carne_p,1
5763,clasica_dlx_g,1
5763,espinaca_feta_m,1
5764,clasica_dlx_p,1
5764,mediterranea_p,1
5765,capocollo_ital_m,1
5766,clasica_dlx_p,1
5767,clasica_dlx_m,1
5767,capocollo_ital_m,1
5768,cuatro_quesos_g,1
5768,prsc_rucula_g,1
5769,pollo_bbq_m,1
5770,soppressata_g,1
5771,cuatro_quesos_g,1
5771,pepperoni_p,1
5772,pollo_tai_g,1
5772,griega_p,1
5773,pollo_cali_m,1
5773,cuatro_quesos_g,1
5774,clasica_dlx_m,1
5774,clasica_dlx_p,1
5774,veg_veg_m,1
5775,pollo_cali_m,1
5775,pollo_alfredo_m,1
5775,pep_msh_pep_g,1
5775,salami_peppr_g,1
5776,ital_veggie_p,1
5776,pep_msh_pep_g,1
5777,mediterranea_p,1
5777,pollo_tai_g,1
5778,ital_veggie_p,1
5778,pollo_suroeste_m,1
5779,cuatro_quesos_m,1
5780,capocollo_ital_p,1
5780,mediterranea_m,1
5780,siciliana_p,1
5781,cinco_quesos_g,1
5781,mexicana_g,1
5782,pollo_alfredo_m,1
5782,ital_veggie_m,1
5783,pep_msh_pep_p,1
5783,pepperoni_p,1
5783,espinaca_feta_m,1
5784,gran_carne_p,1
5784,espinaca_feta_g,1
5785,pollo_bbq_g,1
5785,pollo_bbq_p,1
5786,mexicana_g,1
5786,pollo_tai_g,1
5787,prsc_rucula_g,1
5788,pollo_alfredo_m,1
5788,supr_espinaca_g,1
5789,pollo_suroeste_m,1
5790,cinco_quesos_g,1
5790,jardin_verde_m,1
5790,supr_italiana_m,1
5790,pollo_tai_m,1
5791,jardin_verde_p,1
5791,capocollo_ital_g,1
5792,pollo_alfredo_g,1
5793,prsc_rucula_g,1
5794,calabresa_m,1
5794,hawaiana_p,1
5795,pollo_cali_m,1
5795,veg_veg_g,1
5796,ital_picante_g,1
5797,gran_carne_p,1
5797,prsc_rucula_p,1
5798,pollo_bbq_p,1
5798,supr_italiana_m,1
5798,pepperoni_p,1
5798,ital_picante_g,1
5799,espinaca_pesto_g,1
5800,capocollo_ital_g,1
5800,mexicana_g,1
5801,clasica_dlx_m,1
5802,mexicana_g,1
5802,napolitana_p,1
5803,hawaiana_p,1
5803,ital_picante_g,1
5803,espinaca_feta_g,1
5803,pollo_tai_g,1
5804,pollo_bbq_p,1
5805,clasica_dlx_p,1
